param,sample_avg,sample_std,follow_avg,follow_std
1,0.006137835859048246,0.0014660229241461585,0.004656716268889758,0.004302477824597881
2,0.0052398710834736725,0.0018565840782072789,0.0040110622843106585,0.0037225512803885446
3,0.00374529759089152,0.0005846742529473544,0.004157417952412307,0.003998396468546661
4,0.0038149188263247712,0.0007530949689031918,0.003195804418976774,0.00317605192068539
5,0.0038217775749437737,0.0007379847537935259,0.0029202009502210117,0.002746420012484041
6,0.003592616504000634,0.0003836795618502292,0.003497925671664151,0.003220518805381945
7,0.0036866391698519387,0.00040938328348894687,0.003721249346830407,0.003434223682362678
8,0.0037478340996636283,0.0006500078735262266,0.003686588688900596,0.003781479616759923
9,0.0041572976112365725,0.000991583979427266,0.004151040193985919,0.003975093337606786
10,0.003960835813271879,0.0008304296882211772,0.0038228702545166017,0.003399274314041634
11,0.004250367482503255,0.001091420609135478,0.005415384215537948,0.00584048680670276
12,0.003857221800027434,0.0004778347556853742,0.004071955729012537,0.0037830384451209703
13,0.004261544256499319,0.0009047055835904813,0.003848367807816486,0.0038356228278009327
14,0.004089544728859184,0.0008159466683010884,0.003648166960858284,0.0033721802309863128
15,0.004111796009297274,0.0013383878558282224,0.0038826610102798,0.003523121713789174
16,0.004549400806427002,0.0011039440536188315,0.0036905371412938957,0.003682285392675514
17,0.0039397186162520425,0.0005077381237599643,0.005301422002364178,0.004916344848606544
18,0.007002592086791992,0.0010313826960722848,0.004906558027171126,0.004850107996622523
19,0.00723484754562378,0.0020836048616945015,0.005880885654025608,0.005232130974575345
20,0.006074091400763001,0.0014824438572137006,0.00481281042098999,0.004751393432960059
21,0.005630702683419892,0.0012751588333244678,0.0041556623246934675,0.0040377003324311815
22,0.006321083415638317,0.0021971639238081023,0.006679096221923828,0.006181037033822248
23,0.006011910438537597,0.0015388735706386976,0.004274137166081642,0.003726316129463081
24,0.004205283430433765,0.0009179257833265604,0.004072909502638984,0.004198114985696788
25,0.0043052711872139365,0.0007291969543359305,0.0042001586599448295,0.003756245424795355
26,0.004056682291719103,0.0004398236992508559,0.00493464566240407,0.004954501097718764
27,0.005013387203216552,0.0011310121669476775,0.006896011829376221,0.007355579200061727
28,0.005661516189575195,0.0014270543840134433,0.004481958620476,0.0043057089220927035
29,0.004341464681723683,0.0008647574743575695,0.003619167269492636,0.0033937178002033277
30,0.004231595501457293,0.000577164335563859,0.0044071891091086645,0.0040087248736284465
31,0.004402888064481774,0.0013498391661405252,0.004497771263122559,0.0040447977695019285
32,0.004353677233060201,0.0007993678191871941,0.006814491748809814,0.006686551305157238
33,0.00565588835513953,0.001448123702424591,0.004767999357106734,0.004477837001429154
34,0.004250215024364238,0.0005397302102938074,0.004529454491355203,0.004364123223702686
35,0.004702960601960769,0.0014279187727524838,0.005310260888301965,0.004846015324110412
36,0.004625086832528162,0.0009286777066012647,0.004724140167236328,0.004346811792493276
37,0.004309603662201853,0.0006202835907079602,0.0042897073590025606,0.003971500587878763
38,0.004531949457496104,0.0008515875567753434,0.004185097558157784,0.0039048337387065776
39,0.0044765327916000824,0.0008567040178914737,0.005405495564142863,0.004759742257944802
40,0.007364845275878907,0.0022095270864958866,0.006262688636779785,0.006871541277385005
41,0.004407661129729916,0.0005724932115002135,0.004223327444057272,0.004166696630103966
42,0.004376893190993476,0.0005847328238352905,0.004383571220166756,0.004183735455895038
43,0.0044502457793878045,0.0006301884612246321,0.005013492372300889,0.0044387813732132235
44,0.005463454723358154,0.001740299446105641,0.00430465948702109,0.0038979611090739987
45,0.0048465078527277165,0.0010822690090069999,0.005949468323678681,0.005292528481303976
46,0.004960522359731246,0.0011996566792441654,0.0044465184211730955,0.003984812606736983
47,0.004868149757385254,0.0013427094988039117,0.004617423722238252,0.0042412020222323005
48,0.004441022872924805,0.0006161630840135871,0.004876136779785156,0.004551620650655907
49,0.004579829186508336,0.0006880597441996343,0.008533146916603555,0.007769857682204914
