param,sample_avg,sample_std,follow_avg,follow_std
1,0.008129239082336426,0.0021412241617774254,0.0010863939921061199,0.0006300825885040155
2,0.006309344596469525,0.0006205218457503586,0.0011529143975705517,0.0006616152406933887
3,0.00738223393758138,0.00214983666703846,0.0010471394187525698,0.0006435037710978042
4,0.006315469741821289,0.0010833474908202494,0.0014279861839450135,0.0008745764828191431
5,0.007265241146087647,0.0014859713587994923,0.0011827594355532998,0.0006064498531484842
6,0.0068351337590168435,0.0017548674476611447,0.0012695367137591045,0.000567192236507961
7,0.006531284313009243,0.001248656763190791,0.0012734853304349459,0.0007046455196033739
8,0.007312627753826103,0.0018610541433601371,0.00140565320065147,0.0005275975825510983
9,0.006305853525797526,0.000586612056002536,0.0014555327435757251,0.0006216343701451498
10,0.006594296505576686,0.0011131869769909443,0.0012814725438753765,0.0005444883646329374
11,0.008481896653467295,0.003965762491285021,0.0020376793061844026,0.0011010261501493818
12,0.008666191782270159,0.001950370725732844,0.0010258621639675563,0.0005783430025012445
13,0.007184503029803841,0.0018783397272473551,0.0015379955894068667,0.0006328549476986951
14,0.007064236534966363,0.0013946329091253473,0.0012523124092503597,0.000627326249189744
15,0.006259016990661621,0.0005592591593509888,0.0013113384661467178,0.000539381848403161
16,0.0063473497118268695,0.0010846197904981851,0.001384996598766696,0.0005268168655904225
17,0.006829488034151039,0.0014003304514828676,0.0014646551111242273,0.0004906983913844635
18,0.006697814464569091,0.0012243634277076902,0.0011815213142557348,0.0006407972809108251
19,0.008127708435058594,0.0020513347514149825,0.001296738574379369,0.0006026617498782456
20,0.006888384770865392,0.0013448105684521203,0.0013601424846243352,0.0006336100754379812
21,0.00781541109085083,0.0018931339586112127,0.0014548958564291196,0.000550601426924443
22,0.00794278621673584,0.0022383307645073283,0.0012193570534388225,0.0006451935822981169
23,0.007206167493547712,0.001543412084370209,0.0013261765849833585,0.000612260598993373
24,0.007651419639587403,0.0017138669713389558,0.0014106333255767822,0.0006210382489136459
25,0.006846264155224116,0.0012788225667399724,0.0015213464435778166,0.0006860619224852734
26,0.007429347038269043,0.0015935352757498837,0.0012593392244319326,0.0005884526764699612
27,0.006689740687000508,0.0012127652202072636,0.0014485233708431847,0.0005338880865106735
28,0.006882176399230957,0.0007383772091260818,0.0012791727979977925,0.0006128535602579603
29,0.007926721765537454,0.002316004874698502,0.0013784741361935933,0.0007290700477584375
30,0.006870606932977233,0.0009035715539661234,0.0011835349233526933,0.0006021121828808975
31,0.007878936066919444,0.002217469634245405,0.0013694813376978823,0.0006502896935523367
32,0.0070554431603879345,0.0012918761962880732,0.0014629412670524753,0.0006048602510885939
33,0.007025413513183594,0.0010291637164105535,0.0012164438764254253,0.0006201896519786085
34,0.007360655434277593,0.001655633542630506,0.0013696262516926245,0.0006261620080086247
35,0.008721983432769776,0.0018765329182483049,0.001583145589244609,0.0009434989717796174
36,0.007170497154702945,0.00156578996035751,0.0013933257853731196,0.0006732816588720012
37,0.0067472195625305174,0.0006687907078456787,0.001380712427991502,0.0005614084193943661
38,0.007071190950821857,0.001062115354811134,0.0014113365335667388,0.0005798873827734718
39,0.00705852893867878,0.001220054744629791,0.001389456291993459,0.000547466501975759
40,0.007072734832763672,0.0008906316388173441,0.0012158958279356665,0.000685862066257529
41,0.006984219108660196,0.0011755019924553913,0.001241729134007504,0.0006469277187864547
42,0.0071476950789942885,0.0008144461194364442,0.001407849419977247,0.0005590631998712368
43,0.007252553496697936,0.001527397642919155,0.0010804394458202606,0.0006167322585006221
44,0.007112940562140082,0.0008083853567762429,0.0014087706804275513,0.0005882808835528153
45,0.01036346435546875,0.003485171795973531,0.0018359899520874023,0.0009326944812547946
46,0.0082240080096058,0.002097792438629166,0.0013820535128878564,0.00068574439568895
47,0.007188882827758789,0.000838474754765269,0.001398580590474237,0.0006001664323324108
48,0.007272226641876529,0.0013834490165492916,0.001457075683438048,0.0007498749132235418
49,0.007628156681253453,0.0014397693175330877,0.0018919706344604492,0.0009179457432080253
